LoopCnt,H10Mode,H10AssistLevel,ImuHubConnected,SyncSignal,LeftHipAngle,RightHipAngle,LeftThighAngle,RightThighAngle,LeftHipTorque,RightHipTorque,LeftHipMotorAngle,RightHipMotorAngle,LeftHipImuGlobalAccX,LeftHipImuGlobalAccY,LeftHipImuGlobalAccZ,LeftHipImuGlobalGyrX,LeftHipImuGlobalGyrY,LeftHipImuGlobalGyrZ,RightHipImuGlobalAccX,RightHipImuGlobalAccY,RightHipImuGlobalAccZ,RightHipImuGlobalGyrX,RightHipImuGlobalGyrY,RightHipImuGlobalGyrZ,TrunkIMU_LocalAccX,TrunkIMU_LocalAccY,TrunkIMU_LocalAccZ,TrunkIMU_LocalGyrX,TrunkIMU_LocalGyrY,TrunkIMU_LocalGyrZ,TrunkIMU_QuatW,TrunkIMU_QuatX,TrunkIMU_QuatY,TrunkIMU_QuatZ,L_THIGH_IMU_QuatW,L_THIGH_IMU_QuatX,L_THIGH_IMU_QuatY,L_THIGH_IMU_QuatZ,L_THIGH_IMU_AccX,L_THIGH_IMU_AccY,L_THIGH_IMU_AccZ,L_THIGH_IMU_GyrX,L_THIGH_IMU_GyrY,L_THIGH_IMU_GyrZ,L_SHANK_IMU_QuatW,L_SHANK_IMU_QuatX,L_SHANK_IMU_QuatY,L_SHANK_IMU_QuatZ,L_SHANK_IMU_AccX,L_SHANK_IMU_AccY,L_SHANK_IMU_AccZ,L_SHANK_IMU_GyrX,L_SHANK_IMU_GyrY,L_SHANK_IMU_GyrZ,L_FOOT_IMU_QuatW,L_FOOT_IMU_QuatX,L_FOOT_IMU_QuatY,L_FOOT_IMU_QuatZ,L_FOOT_IMU_AccX,L_FOOT_IMU_AccY,L_FOOT_IMU_AccZ,L_FOOT_IMU_GyrX,L_FOOT_IMU_GyrY,L_FOOT_IMU_GyrZ,R_THIGH_IMU_QuatW,R_THIGH_IMU_QuatX,R_THIGH_IMU_QuatY,R_THIGH_IMU_QuatZ,R_THIGH_IMU_AccX,R_THIGH_IMU_AccY,R_THIGH_IMU_AccZ,R_THIGH_IMU_GyrX,R_THIGH_IMU_GyrY,R_THIGH_IMU_GyrZ,R_SHANK_IMU_QuatW,R_SHANK_IMU_QuatX,R_SHANK_IMU_QuatY,R_SHANK_IMU_QuatZ,R_SHANK_IMU_AccX,R_SHANK_IMU_AccY,R_SHANK_IMU_AccZ,R_SHANK_IMU_GyrX,R_SHANK_IMU_GyrY,R_SHANK_IMU_GyrZ,R_FOOT_IMU_QuatW,R_FOOT_IMU_QuatX,R_FOOT_IMU_QuatY,R_FOOT_IMU_QuatZ,R_FOOT_IMU_AccX,R_FOOT_IMU_AccY,R_FOOT_IMU_AccZ,R_FOOT_IMU_GyrX,R_FOOT_IMU_GyrY,R_FOOT_IMU_GyrZ
45619,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0073,0.0055,-1.4941,1.1206,-0.0455,9.8330,0.0575,0.0305,-1.8311,-0.1831,-0.0455,9.8330,0.0575,0.0305,-1.8311,-0.1831,9.7391,-0.2196,0.1346,-0.0039,0.0010,-0.0022,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5828,0.2976,9.6900,1.0100,0.9100,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1709,9.7700,0.4700,0.4700,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9400,-1.5600,-8.8200,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6568,0.1170,9.7100,-0.3800,1.1500,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5247,0.4491,9.7600,0.3900,0.4800,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5100,1.3100,-8.5700,0.0000,0.0000,0.0000
45620,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0073,0.0165,-1.4941,1.1206,-0.1053,9.7636,0.0192,0.2136,-1.8616,-0.1526,-0.1053,9.7636,0.0192,0.2136,-1.8616,-0.1526,9.7801,-0.1962,0.1596,0.0042,0.0019,-0.0016,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3383,-0.5828,0.2976,9.6800,1.0300,0.9000,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1709,9.7700,0.4700,0.4700,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9500,-1.5500,-8.8200,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6568,0.1170,9.7300,-0.3600,1.1800,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4491,9.7600,0.3900,0.4800,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5300,1.3000,-8.5900,0.0000,0.0000,0.0000
45621,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,-0.0238,-0.0037,-1.4941,1.1206,-0.0551,9.7300,0.0168,0.0000,-1.9531,-0.3052,-0.0551,9.7300,0.0168,0.0000,-1.9531,-0.3052,9.7801,-0.1962,0.1596,0.0042,0.0019,-0.0016,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5828,0.2976,9.6900,1.0100,0.9200,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1709,9.7600,0.4500,0.4400,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9400,-1.5600,-8.8200,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6568,0.1170,9.7300,-0.3500,1.2100,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4491,9.7600,0.3900,0.4800,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5100,1.2800,-8.5800,0.0000,0.0000,0.0000
45622,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0092,0.0000,-1.4941,1.1206,-0.0192,9.7827,0.0239,0.0916,-1.8311,-0.3052,-0.0192,9.7827,0.0239,0.0916,-1.8311,-0.3052,9.7801,-0.1962,0.1596,0.0042,0.0019,-0.0016,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5828,0.2976,9.6900,1.0000,0.9100,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1709,9.7400,0.4400,0.4400,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9400,-1.5600,-8.8200,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6568,0.1170,9.7500,-0.3600,1.2100,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4491,9.7700,0.3800,0.4800,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5200,1.2800,-8.5700,0.0000,0.0000,0.0000
45623,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,-0.0165,0.0183,-1.4941,1.1206,-0.0215,9.8354,0.0311,0.0305,-1.6479,-0.2441,-0.0215,9.8354,0.0311,0.0305,-1.6479,-0.2441,9.7615,-0.1778,0.1717,0.0020,0.0038,-0.0009,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5828,0.2976,9.6500,1.0000,0.9200,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1709,9.7700,0.4300,0.4300,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9300,-1.5700,-8.8200,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6568,0.1170,9.7500,-0.3600,1.2100,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4491,9.7600,0.3800,0.4800,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5200,1.2800,-8.5700,0.0000,0.0000,0.0000
45624,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0055,-0.0238,-1.4941,1.1206,-0.0670,9.8258,0.0192,0.0916,-1.5869,-0.0916,-0.0670,9.8258,0.0192,0.0916,-1.5869,-0.0916,9.7615,-0.1778,0.1717,0.0020,0.0038,-0.0009,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5828,0.2976,9.6500,1.0000,0.9200,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1708,9.7700,0.4600,0.4700,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9500,-1.5700,-8.8100,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6568,0.1170,9.7200,-0.3900,1.1800,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4491,9.7700,0.3800,0.4900,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5200,1.2900,-8.5900,0.0000,0.0000,0.0000
45625,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,-0.0110,0.0165,-1.4941,1.1206,-0.0192,9.7731,0.0072,0.1831,-1.7395,-0.2441,-0.0192,9.7731,0.0072,0.1831,-1.7395,-0.2441,9.7732,-0.2083,0.1635,-0.0017,-0.0002,-0.0001,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5828,0.2976,9.6700,1.0200,0.8800,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1708,9.7700,0.4600,0.4700,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9400,-1.5600,-8.8100,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6568,0.1170,9.7200,-0.3900,1.1700,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4491,9.7700,0.3800,0.4900,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5400,1.3100,-8.5900,0.0000,0.0000,0.0000
45626,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0000,0.0000,-1.4941,1.1206,-0.0144,9.7827,0.0599,0.1221,-1.8616,-0.2136,-0.0144,9.7827,0.0599,0.1221,-1.8616,-0.2136,9.7732,-0.2083,0.1635,-0.0017,-0.0002,-0.0001,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5828,0.2976,9.7200,1.0100,0.9000,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1708,9.7700,0.4600,0.4600,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9300,-1.5800,-8.8100,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6568,0.1170,9.7100,-0.3700,1.2000,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4492,9.7700,0.3500,0.5000,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5100,1.3100,-8.5800,0.0000,0.0000,0.0000
45627,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0110,0.0165,-1.4941,1.1206,-0.0575,9.7875,0.0287,0.2136,-1.8005,-0.0916,-0.0575,9.7875,0.0287,0.2136,-1.8005,-0.0916,9.7505,-0.1824,0.1666,0.0022,0.0013,-0.0007,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5827,0.2976,9.6600,1.0100,0.9100,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1708,9.7400,0.4400,0.4600,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9300,-1.5800,-8.8100,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6568,0.1170,9.7100,-0.3400,1.2100,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4492,9.7900,0.3200,0.5600,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5100,1.2900,-8.5800,0.0000,0.0000,0.0000
45628,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,-0.0092,0.0110,-1.4941,1.1206,-0.0072,9.8593,0.0096,0.1221,-1.7090,-0.2441,-0.0072,9.8593,0.0096,0.1221,-1.7090,-0.2441,9.7505,-0.1824,0.1666,0.0022,0.0013,-0.0007,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5827,0.2976,9.7100,1.0100,0.8900,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1708,9.7600,0.4200,0.4500,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9300,-1.5500,-8.8100,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6568,0.1170,9.7100,-0.3400,1.2100,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4492,9.7900,0.3200,0.5600,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5100,1.2900,-8.5800,0.0000,0.0000,0.0000
45629,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0037,0.0275,-1.4941,1.1206,-0.0024,9.8306,0.0215,-0.0916,-2.0142,-0.3052,-0.0024,9.8306,0.0215,-0.0916,-2.0142,-0.3052,9.7505,-0.1824,0.1666,0.0022,0.0013,-0.0007,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5827,0.2976,9.7100,1.0100,0.8900,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1708,9.7800,0.4200,0.4700,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9200,-1.5700,-8.8100,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6568,0.1170,9.7300,-0.3100,1.2300,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4492,9.7700,0.3100,0.5400,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5100,1.3000,-8.5800,0.0000,0.0000,0.0000
45630,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0110,-0.0110,-1.4941,1.1206,-0.0311,9.8282,0.0694,0.2136,-1.7090,-0.1221,-0.0311,9.8282,0.0694,0.2136,-1.7090,-0.1221,9.7707,-0.1711,0.1536,-0.0009,-0.0006,0.0007,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5827,0.2976,9.7200,1.0000,0.9100,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1708,9.7800,0.4200,0.4700,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9200,-1.5700,-8.8200,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6568,0.1170,9.7400,-0.3100,1.2800,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4492,9.7400,0.3000,0.5300,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5300,1.2900,-8.5900,0.0000,0.0000,0.0000
45631,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0018,0.0238,-1.4941,1.1206,-0.0694,9.7923,0.0024,0.2441,-1.6479,-0.2136,-0.0694,9.7923,0.0024,0.2441,-1.6479,-0.2136,9.7707,-0.1711,0.1536,-0.0009,-0.0006,0.0007,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5827,0.2976,9.6800,1.0100,0.9100,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1708,9.7900,0.4700,0.4900,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9300,-1.5500,-8.8200,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6568,0.1170,9.7300,-0.2900,1.2600,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4492,9.7400,0.3000,0.5300,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5100,1.3000,-8.6000,0.0000,0.0000,0.0000
45632,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0037,-0.0073,-1.4941,1.1206,0.0048,9.7731,0.0455,0.2136,-1.8005,-0.2441,0.0048,9.7731,0.0455,0.2136,-1.8005,-0.2441,9.7707,-0.1711,0.1536,-0.0009,-0.0006,0.0007,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5827,0.2976,9.6900,1.0200,0.9200,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1708,9.7600,0.4800,0.5100,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9300,-1.5500,-8.8200,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6568,0.1170,9.7400,-0.3000,1.2200,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4492,9.7700,0.3000,0.5100,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5100,1.3200,-8.5900,0.0000,0.0000,0.0000
45633,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,-0.0018,0.0275,-1.4941,1.1206,0.0383,9.8474,0.0503,0.0916,-1.6785,-0.2136,0.0383,9.8474,0.0503,0.0916,-1.6785,-0.2136,9.7617,-0.1665,0.2098,0.0044,0.0043,-0.0006,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5827,0.2976,9.6900,1.0400,0.9200,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1708,9.7500,0.4700,0.5300,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9400,-1.5400,-8.8100,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6569,0.1170,9.7200,-0.3000,1.1700,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4492,9.7600,0.3000,0.5200,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5100,1.3200,-8.5900,0.0000,0.0000,0.0000
45634,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0110,0.0055,-1.4941,1.1206,0.0072,9.7827,0.0263,0.1526,-1.5869,-0.3052,0.0072,9.7827,0.0263,0.1526,-1.5869,-0.3052,9.7617,-0.1665,0.2098,0.0044,0.0043,-0.0006,0.6330,-0.3331,-0.6167,-0.3287,0.6761,0.3384,-0.5827,0.2976,9.6900,1.0400,0.9200,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1708,9.7500,0.4600,0.5000,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9500,-1.5800,-8.8000,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6569,0.1170,9.7200,-0.3000,1.1700,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4492,9.7400,0.3000,0.5400,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5300,1.3000,-8.6000,0.0000,0.0000,0.0000
45635,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,-0.0055,0.0055,-1.4941,1.1206,-0.0527,9.7588,0.0335,0.2747,-1.6174,-0.1526,-0.0527,9.7588,0.0335,0.2747,-1.6174,-0.1526,9.7677,-0.1690,0.1576,-0.0006,0.0001,-0.0001,0.6330,-0.3331,-0.6167,-0.3287,0.6762,0.3384,-0.5827,0.2976,9.7000,1.0200,0.9200,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1708,9.7500,0.4600,0.5000,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9400,-1.5700,-8.8200,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6569,0.1169,9.6900,-0.3100,1.1600,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4492,9.7500,0.3100,0.5300,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5000,1.2900,-8.5900,0.0000,0.0000,0.0000
45636,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0018,0.0037,-1.4941,1.1206,-0.0575,9.7348,0.0335,0.2136,-1.9836,-0.1221,-0.0575,9.7348,0.0335,0.2136,-1.9836,-0.1221,9.7677,-0.1690,0.1576,-0.0006,0.0001,-0.0001,0.6330,-0.3331,-0.6167,-0.3287,0.6762,0.3384,-0.5827,0.2975,9.7000,1.0300,0.9300,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6616,0.1707,9.7700,0.5100,0.4900,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9400,-1.5700,-8.8200,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6569,0.1169,9.7000,-0.2900,1.1900,0.0000,0.0000,0.0000,0.5700,0.4449,-0.5246,0.4492,9.7500,0.3100,0.5300,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5200,1.2800,-8.5800,0.0000,0.0000,0.0000
45637,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0201,-0.0073,-1.4941,1.1206,0.0168,9.7827,0.0335,0.2747,-1.7395,-0.0610,0.0168,9.7827,0.0335,0.2747,-1.7395,-0.0610,9.7677,-0.1690,0.1576,-0.0006,0.0001,-0.0001,0.6330,-0.3331,-0.6167,-0.3287,0.6762,0.3384,-0.5827,0.2975,9.6700,1.0100,0.9100,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6617,0.1707,9.7700,0.5200,0.5000,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9400,-1.5900,-8.8100,0.0000,0.0000,0.0000,0.7406,0.0791,-0.6569,0.1169,9.6900,-0.3000,1.2000,0.0000,0.0000,0.0000,0.5700,0.4448,-0.5246,0.4492,9.7900,0.3400,0.5100,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5100,1.2900,-8.5900,0.0000,0.0000,0.0000
45638,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0073,0.0000,-1.4941,1.1206,-0.0120,9.8330,0.0527,0.1831,-1.5564,-0.0305,-0.0120,9.8330,0.0527,0.1831,-1.5564,-0.0305,9.7550,-0.1642,0.1931,0.0009,0.0002,0.0009,0.6330,-0.3331,-0.6167,-0.3287,0.6762,0.3384,-0.5827,0.2975,9.7000,1.0300,0.9100,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6617,0.1707,9.7700,0.5400,0.4900,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9500,-1.5900,-8.8100,0.0000,0.0000,0.0000,0.7405,0.0791,-0.6569,0.1170,9.7100,-0.3300,1.2000,0.0000,0.0000,0.0000,0.5700,0.4448,-0.5247,0.4492,9.7800,0.3500,0.5100,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2352,4.5100,1.2900,-8.5900,0.0000,0.0000,0.0000
45639,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0073,0.0018,-1.4941,1.1206,-0.0263,9.8234,0.0431,0.3357,-1.7700,-0.1831,-0.0263,9.8234,0.0431,0.3357,-1.7700,-0.1831,9.7550,-0.1642,0.1931,0.0009,0.0002,0.0009,0.6330,-0.3331,-0.6167,-0.3287,0.6762,0.3384,-0.5827,0.2975,9.7000,1.0300,0.9100,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6617,0.1707,9.7600,0.5400,0.4800,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9300,-1.5800,-8.8100,0.0000,0.0000,0.0000,0.7405,0.0791,-0.6569,0.1170,9.7100,-0.3300,1.2000,0.0000,0.0000,0.0000,0.5700,0.4448,-0.5247,0.4492,9.7700,0.3600,0.5200,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2351,4.5200,1.2900,-8.5800,0.0000,0.0000,0.0000
45640,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0055,0.0055,-1.4941,1.1206,0.0287,9.8210,0.0407,0.1526,-1.7090,-0.2441,0.0287,9.8210,0.0407,0.1526,-1.7090,-0.2441,9.7690,-0.1564,0.2074,-0.0039,0.0022,0.0015,0.6330,-0.3331,-0.6167,-0.3287,0.6762,0.3384,-0.5827,0.2975,9.7000,1.0200,0.9100,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6617,0.1707,9.7600,0.5200,0.4900,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9300,-1.5600,-8.8200,0.0000,0.0000,0.0000,0.7405,0.0791,-0.6569,0.1169,9.6900,-0.3500,1.2100,0.0000,0.0000,0.0000,0.5700,0.4448,-0.5247,0.4492,9.7600,0.3700,0.5100,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2351,4.5200,1.3000,-8.5800,0.0000,0.0000,0.0000
45641,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,0.0037,0.0183,-1.4941,1.1206,-0.0287,9.8114,0.0096,0.1221,-1.6479,-0.1831,-0.0287,9.8114,0.0096,0.1221,-1.6479,-0.1831,9.7690,-0.1564,0.2074,-0.0039,0.0022,0.0015,0.6330,-0.3331,-0.6167,-0.3287,0.6762,0.3384,-0.5827,0.2975,9.6800,1.0300,0.9200,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6617,0.1707,9.7600,0.5200,0.4900,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9300,-1.5600,-8.8200,0.0000,0.0000,0.0000,0.7405,0.0791,-0.6569,0.1169,9.6700,-0.3500,1.2000,0.0000,0.0000,0.0000,0.5700,0.4448,-0.5247,0.4492,9.7600,0.3700,0.5100,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2351,4.5200,1.3000,-8.5700,0.0000,0.0000,0.0000
45642,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,-0.0238,0.0073,-1.4941,1.1206,-0.0287,9.8138,0.0479,0.3052,-1.7700,-0.0305,-0.0287,9.8138,0.0479,0.3052,-1.7700,-0.0305,9.7690,-0.1564,0.2074,-0.0039,0.0022,0.0015,0.6330,-0.3331,-0.6167,-0.3287,0.6762,0.3384,-0.5827,0.2975,9.6900,1.0300,0.9100,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6617,0.1707,9.7600,0.5300,0.4900,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9200,-1.5800,-8.8200,0.0000,0.0000,0.0000,0.7405,0.0791,-0.6569,0.1169,9.6800,-0.3600,1.2000,0.0000,0.0000,0.0000,0.5700,0.4448,-0.5247,0.4492,9.7500,0.3700,0.5400,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2351,4.5200,1.2900,-8.5900,0.0000,0.0000,0.0000
45643,0,0,1,0.0000,4.1089,5.7129,2.2852,3.8892,-0.0128,0.0128,-1.4941,1.1206,-0.0622,9.8210,0.0407,0.1831,-1.6174,-0.1831,-0.0622,9.8210,0.0407,0.1831,-1.6174,-0.1831,9.7802,-0.1611,0.1868,-0.0049,0.0019,-0.0025,0.6330,-0.3331,-0.6167,-0.3287,0.6762,0.3384,-0.5827,0.2975,9.7000,1.0400,0.9200,0.0000,0.0000,0.0000,0.7036,0.1947,-0.6617,0.1707,9.7500,0.5100,0.4800,0.0000,0.0000,0.0000,0.0874,-0.9746,-0.0203,-0.2050,3.9300,-1.5700,-8.8200,0.0000,0.0000,0.0000,0.7405,0.0791,-0.6569,0.1169,9.6800,-0.3600,1.2000,0.0000,0.0000,0.0000,0.5700,0.4448,-0.5247,0.4492,9.7600,0.3800,0.5300,0.0000,0.0000,0.0000,0.0782,0.9677,-0.0440,0.2351,4.5200,1.2900,-8.5900,0.0000,0.0000,0.0000
